3487,2,44142199,programador frontend,realizar programas componentes sistemas computacion interpretar especificaciones diseño diagramas documentos funcionales documentar programas realizados verificar componentes programados buscar causas mal funcionamiento corregir programas adaptarlos cambios especificaciones modelar crear optimizar bases datos depurar codigo fin optimizar rendimiento programa,requisitos experiencia minima años preferencia tener experiencia trabajando agencias digitales tomara consideracion evaluacion conocimiento lenguajes frameworks bases datos adicionales listado disponibilidad inmediata competencias tolerancia presion empatia asertividad trabajo equipo profesional debe contar siguientes conocimientos conocimientos especiales interpretar especificaciones diseño diagramas documentos funcionales realizar programas componentes sistemas conocimientos computacion distintos sitemas operativos linux osx windows csscss htmlhtml maquetacion crosbrowsing jquery uso plugins ajax json adobe photoshop adobe fireworks apis facebook twitter youtube google maps instagram menos facebook
3488,3,44142208,practicante seguridad informacion,apoyo implementacion coordinacion supervision sistema gestion seguridad informacion monitoreando uso sistemas informaticos asi apoyo asegurar gestion continuidad negocio,sistemas operativos windows linux redes comunicaciones conocimientos basicos seguridad informacion indispensable programacion redes ethical hacking competencias buen desenvolvimiento comunicacion
3489,6,44142214,consultor junior,implementacion instalacion software retail empresa comercializa programacion reportes clientes brindar asesoria capacitacion usuarios finales retail,experiencia menor año puestos similares conocimiento sistemas gestion preferencia retail
3490,2,44142233,practicante pre profesional desarrollo proyectos regional,soporte desarrollo aplicaciones soporte procesos gestion incidentes problemas apoyo elaboracion presentaciones informes gerencia,ingles intermedio avanzado ofimatica avanzado diseño sistemas avanzado diseño funcional aplicaciones avanzado java basico
3491,4,44142268,analista seguridad informacion,definicion lineamientos seguridad ampliaciones existentes grupo participacion proyectos desarrollo participacion proyectos internos area seguridad informacion identificacion brechas seguridad accesos documentacion politicas seguridad monitoreo cumplimiento politicas seguridad,experiencia preferible seguridad informacion conocimientos indispensables sap basico excel avanzado
3492,3,44142270,practicante tecnologia informacion,apoyo elaboracion terminos referencia especificaciones tecnicas adquirir bienes servicios area sistemas realizando investigacion mercado informatico objetivo poder responder requerimientos usuarios empresa apoyo ejecucion procedimientos referentes actividades realizan area sistemas administracion aplicativos produccion empresa manejo inventarios infraestructura tecnologias informacion,experiencia minima meses pro actividad alta capacidad analisis sintesis
3493,3,44142272,asistente proyectos,asegurar gestion adecuada riesgos proyecto elaborar planes accion eliminarlos mitigarlos elaboracion documentos controles cambio elaborar actas reunion usuarios clientes elaboracion informes semanales avances proyectos hacia cliente costos gerencia general garantizar adecuado manejo indicadores gestion proyectos seguimiento sistema gestion calidad sgc iso,experiencia minima año puestos similares minima años analista funcional proyectos desarrollo software gestion presupuestos deseable conocimientos metodologias gestion proyectos basadas pmbok scrum rup deseable certificacion dominio herramientas gestion proyectos microsoft project wbs chart pro lenguaje uml herramientas modelado enterprise architect rational rose norma iso
3494,3,44142273,account manager,desarrollar acciones estrategias marketing relacionadas impulsar soluciones ti construir relaciones comerciales permitan generar negocios efectivos incrementar cartera clientes elaborar validar propuestas tecnicas economicas trabajo visitar clientes detectar necesidades supervisar prestacion servicio parte personal outsourcing llevar cuadros control seguimientos area sustentar indicadores gestor comercial,experiencia minima año puestos similares experiencia minima años analista funcional proyectos desarrollo software conocimientos norma iso experiencia gestion presupuestos deseable conocimientos metodologias gestion proyectos basadas pmbok scrum rup deseable certificacion dominio herramientas gestion proyectos microsoft project wbs chart pro conocimientos lenguaje uml herramientas modelado enterprise architect rational rose
3495,4,44142297,jefe sistemas,proponer nuevos lineamientos tecnologicos plantear plan anual area ti asegurar cumplimiento lineamientos tecnologicos plan anual area ti brindar soporte tecnologico informatico funcionamiento sap realizar soporte tecnologico informatico desarrollo sap verificar cumplimiento procedimientos area correcto funcionamiento,minimo años experiencia posiciones similares experiencia administracion redes microsoft experiencia protocolo tcpip experiencia soporte tecnico estaciones trabajo experiencia administracion recursos compartidos conocimiento nivel funcional sap r conocimiento microsoft windows server gestion active directory google app correos google soporte tecnico impresoras disponibilidad trabajar callao
3496,2,44142300,net programmers,participate estimations determine best way implement requirements code develop it interact qa engineers identify weaknesses application fix bugs define technical architecture team coaching code review,programming c framework net newer wcf windows communication foundation visual studio newer aspnet webform aspnet mvc utilization enterprise frameworks soa architecture n layer saas sql server mysql
3497,2,44142301,senior mobile apps consultant,participates estimations team commitments determines best way implement specifications code codes it interacts qa engineers identify weaknesses application fix every bug demonstrates software functionality behavior end client end stage architectural design teammates coaching teammates code review,experience developing ios android proven experience objective c cocoa touch xcode proven experience java android sdk eclipse android studio extensive knowledge programming oop data structures algorithms patterns general knowledge systems architecture databases client server web technologies json http xml knowledge web services
3498,4,44142302,analista sistemas,determinar colaboracion jefe sistemas desarrollo objetivos origen datos controles validacion necesarios programas desarrollar realizar tareas relevamiento analisis diseño tecnica funcional sistemas informacion ello constante comunicacion lideres usuarios distintas areas organizacion controlar ejecucion cronograma desarrollo proyecto fin garantizar cumplimento fechas comprometidas identificar riesgos amenazas puedan afectar cumplimiento mismo coordinar gestionar proyectos desarrollo proveedores usuarios empresa fin asegurar correcta comunicacion involucrados implementacion realizar control calidad programas elaborados eliminar corregir deficiencias coordinar area operaciones ti pase produccion sistemas informacion nueva version mismos fin garantizar continuidad servicios,preferencia certificaciones tecnologias informacion pe certificaciones microsoft gestion proyectos itil deseable años experiencia ocupando posiciones similares desarrollando aplicaciones empresas comerciales experiencia administracion soporte implementacion sistemas erps experiencia empresas poblacion mayor usuarios finales end user haber participado proyectos mejoras procesos contables logisticos comerciales productivos conocimiento lenguajes programacion net conocimientos administracion diseño desarrollo base datos
3499,6,44142304,analista principal administracion,formular controlar presupuesto informar cumplimiento proponiendo modificaciones transferencias presupuestarias formular evaluar controlar ejecucion cumplimiento plan anual contrataciones equipo evaluar ejecucion plan anual contrataciones gerencia proponiendo acciones correctivas necesarias consolidar programacion plan operativo indicadores eficiencia productiva equipos gerencia asi mismo realizar seguimiento cumplimiento mismos proponiendo acciones correctivas mejoras efectuar seguimiento verificacion control cartas fianzas emitidas contratistas cumplimiento contratos suscritos correspondientes gerencia evaluar optimizar procedimientos administrativos referidos actividades equipo acorde normatividad vigente realizar actividades asignadas encargo jefatura,formacion titulo profesional universitario colegiado administracion economia ingenieria industrial ingenieria administrativa contabilidad ingenieria economica ingenieria sistemas carreras afines estudios complementario administracion finanzas logistica normatividad laboral auditoria gestion normatividad contrataciones costos presupuestos sistemas iso calidad medio ambiente seguridad salud trabajo conocimiento software trabajo oficina experiencia laboral minima tres años labores propias relacionadas area interesados adjuntar cv documentado correo fechevarriamsedapalcompe indicando analista principal administracion asunto solo consideraran postulantes reunan requisitos perfil cuenten documentos sustenten
3500,6,44142305,analista principal administraciÓn,formular controlar presupuesto informar cumplimiento proponiendo modificaciones transferencias presupuestarias formular evaluar controlar ejecucion cumplimiento plan anual contrataciones equipo evaluar ejecucion plan anual contrataciones gerencia proponiendo acciones correctivas necesarias consolidar programacion plan operativo indicadores eficiencia productiva equipos gerencia asi mismo realizar seguimiento cumplimiento mismos proponiendo acciones correctivas mejoras efectuar seguimiento verificacion control cartas fianzas emitidas contratistas cumplimiento contratos suscritos correspondientes gerencia evaluar optimizar procedimientos administrativos referidos actividades equipo acorde normatividad vigente,formacion titulo profesional universitario colegiado administracion economia ingenieria industrial ingenieria administrativa contabilidad ingenieria economica ingenieria sistemas carreras afines estudios complementario administracion finanzas logistica normatividad laboral auditoria gestion normatividad contrataciones costos presupuestos sistemas iso calidad medio ambiente seguridad salud trabajo conocimiento software trabajo oficina experiencia laboral minima tres años labores propias relacionadas area interesados adjuntar cv documentado correo fechevarriamsedapalcompe indicando analista principal administracion asunto solo consideraran postulantes reunan requisitos perfil cuenten documentos sustenten
3501,6,44142319,analista desarrollo sap,brindar soporte funcional solucion incidentes plataforma sap hr fi mm nivel local identificar incidentes recurrentes carencias requerimientos nuevas funcionalidades requiera sistema sap gestionar licencias sap accesos permisos transacciones analizar diseñar prototipo testear documentar proyectos mantenciones plataforma sap comunicar usuarios pases produccion mantenciones proyectos complejidad alta media capacitar usuarios finales funcionalidades plataforma sap actualizar panel procesos criticos nuevos requerimientos actualizar matriz soporte documentar manuales procesos procedimientos elaborar reportes indicadores gestion,experiencia años posiciones similares menos año experiencia trabajando sap dominio ms office nivel avanzado dominio idioma ingles nivel intermedio
3502,4,44142320,practicante sistemas,relevo informacion analisis procesos analisis indicadores seguimiento plan avances ti,ms project visio
3503,3,44142324,consultor it ethical hacking hacker,realizara proceso ataque sistemas ello utilizara mismas tecnicas herramientas atacante malicioso atacar organizacion manera controlada tomen todas medidas preventivas agresiones maliciosas realizar actividades pruebas intrusion cuales evaluan seguridad tecnica sistemas informacion redes datos aplicaciones web servidores expuestos componentes tecnologicos realizar elaboracion modelo seguridad informatica politicas normas procedimientos seguridad informacion plan estrategico gestionar seguridad informacion cualquier organizacion demas funciones relacionadas puesto,bachiller titulado carrera ingenieria sistemas ingenieria industrial ingenieria informatica afines especializaciones ethical hacking hacer deseable certificacion excluyente cism certified information security manager cism cisa control information system asociation cisa nivel ingles intermedio avanzado experiencia mas años areas posiciones similares manejo conocimiento modulo risk manager project visio net aplicacion firewall ehitcal hacking
3504,4,44142348,arquitecto proyectos sistemas,definicion validacion arquitectura proyectos velando respeten lineamientos estandares locales corporativos asi procesos gobierno definir coordinacion arquitectura local corporativa principios lineamientos patrones necesarios solucion proyectos asignados traducirlos entregables proyectos validar apoyar definicion conjunto equipos proyecto proveedores especialistas aplicaciones arquitectura solucion proyecto definir acordar conjunto jefes proyecto entregables fechas mismos presentar proyecto definiciones arquitectura asegurar acuerdo firma compromisos proyecto asegurar calidad cumplimiento entregables especificados gestionando excepciones desalineamientos identifiquen coordinar interno equipo arquitectura retroalimentacion lineamientos patrones estandares,experiencia minima años arquitectura sistemas preferencia sector financiero conocimientos tecnicos conocimiento elementos enterprise service bus osb business process management service oriented architecture web services bases datos oracle herramientas crm erp tecnologias desarrollo nivel implementacion jee net uml certificacion arquitectura togaf capacidad entender conceptos metodos tecnologias definir modelos arquitectura
3505,6,44142352,programa practicas verano,aprovecha vacaciones verano parte familia interbank años interbank lanza programa temporada verano jovenes esten interesados desarrollar potencial iniciar experiencia laboral aprender talentosos profesionales programa tendras posibilidad practicar area interes desarrollar proyecto genere valor banco compartir recomendaciones proyecto exposicion dirigida vicepresidentes banco practicas empiezan primera semana enero duracion meses,requisitos debes cumplir haber concluido ciclo pertenecer tercio superior siguientes carreras contabilidad ingenieria industrial ingenieria sistemas disponibilidad trabajar horas semanales flexibilidad elegir propio horario lunes viernes
3506,4,44142353,practicante planeamiento control gestion,apoyar validacion informacion indicadores elaboracion reportes asesorar area negocios respecto avances indicadores elaborar cuadros seguimiento indicadores automatizacion reportes excel,dominio sql qlickview explotacion informacion
3507,6,44142354,practicante,apoyar analisis cambios politicas crediticias gestion producto fin proponer mejoras producto ejecutarlas integrarlas gestion mejora continua proceso pauta crediticia diferentes productos realizar analisis funcionalidad herramientas sistemas aplicativos actualizar analisis indicadores clave producto identificacion alertas apoyo realizacion comites seguimiento productos,
3508,4,44142355,practicante desarrollo comercial campaña personas naturales,automatizacion proceso campañas optimizacion querys campañas documentacion proceso generacion kpis campañas explotacion feed back campañas consolidacion feed back campañas incorporacion feed back proceso productivo campañas,sql avanzado
3509,4,44142357,analista sistemas,optimizar procesos claves negocio traves analisis diseño especificacion funcionalidades mantenimientos proyectos cuales sido asignado asegurar necesidades negocio traduzcan especificaciones funcionales desarrollo sistema dar soporte sistemas actuales forma funcional tecnico proponer mejoras u optimizaciones procesos realizar funciones afines complementarias asignadas jefe inmediato superior,bachiller ingenieria computacion sistemas ingenieria sistemas ingenieria informatica experiencia año analista sistemas años analista programador indispensable experiencia oracle sql nivel avanzado deseable sap modeladores proceso bizagi beneficios buen clima organizacional planilla plazo indeterminado eps beneficios grupo intercorp
3510,4,44142359,analista sistemas diseñador web,analizar medir efectos aplicaciones internet dicho analisis implica elaborar caso negocio definir proyecto realizar monitoreo seguimiento desempeño cumplimiento objetivos diseñador web crear parte artistica visual sitio estructura tendra pagina diseño planifica base objetivo estilo pagina luego desarrolla cuenta navegabilidad interactividad usabilidad arquitectura informacion,estudios computacion informatica diseño grafico carreras similares experiencia gestion proyectos web experiencia conocimiento responsive web design experiencia diseño desarrollo aplicaciones moviles experiencia realizando pruebas usuarios finales experiencia desarrollo gestores contenido ejm wordpress actualizacion ultimas tendencias tecnologicas internet conocimientos seo marketing online arquitectura informacion redes sociales diseño usabilidad conocimiento herramientas definicion requerimientos diseño seguimiento aplicaciones web nociones html css php javascript general tecnologia habituales desarrollo web herramientas google analytics google adwords photoshop axure cualquier software diseño wireframes uxpin wordpress excelente trato facilidad interrelacionarse usuarios finales interes trabajar sistemas digitales
3511,4,44142367,practicante infraestructura,apoyo analista infraestructura,motivacion aprender seguir desempeñandose area infraestructura sistemas experiencia meses sistemas deseable conocimientos infraestructura servidores plataforma conocimientos sap deseable
3512,6,44142369,supervisor ventas entel,dirigir supervisar coordinar asesores ventas lograrexceder objetivos solicita cliente ello debera establecer comunicar objetivos ventas grupo asesores venta generar analizar enviar reportes cuantitativos cualitativos semanales solicitados reflejen resultados obtenidos grupo trabajo asignado atender coordinar resolver requerimientos diarios asesores puntos ventas relacionados todas aquellas actividades operativas facilitan trabajo cotidiano asesor punto venta organizar coordinar actividades trabajo asesores incluyendo contratacion entrenamiento material necesario optimo desempeño funciones controlar desempeño asesores ventas relacionados presentismo imagen personal uniforme aseo presencia actitud general frente cliente responsables punto venta ejecutivos operador agentes cuidado imagen marca cada punto venta stands material pop ubicacion pdv materiales mantener informados asesores ventas promociones particulares planes incentivos cualquier informacion relevante optimizacion trabajo diario visitar distintos puntos venta fin generar vinculos permitan relacionamiento ingresar toda informacion requerida herramientas propuestas empresa documentar comunicar presentar actividades desarrolladas directo proyecto,experiencia años supervisor ventas experiencia empresas telefonia
3513,4,44142386,programador junior trabajo chorrillos,ejecutar modificaciones sistema actual segun plan mejora b asistir evaluacion nuevos requerimientos consultas areas c ejecutar mantenimiento administracion sistemas implementados cumplan manera satisfactoria obligaciones d realizar labores documentacion programas informaticos acuerdo normas establecidas asistir implementacion ejecucion nuevos proyectos mejora sistema actual f capacitar personal existan cambios sistema g mantener atencion diaria permanente usuarios aplicativos,conocimientos requeridos base datos sql server r intermedio desarrollo webs visual studio intermedio visual studio intermedio conocimiento html intermedio conocimiento javascript avanzado manejo ajax basico manejo componentes visual studio ajax toolkit basico conocimiento jquery avanzado conocimiento css conocimiento programacion capas conocimiento sourcesafe team fundation server basico lugar trabajo st georges college sede villa chorrillos horario trabajo lunes viernes
3514,4,44142391,analista programador siebel,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima año alineada implementacion herramientas siebel ingles nivel avanzado deseable experiencia siebel crm java sql modeling funiones documentar toma requerimientos negocios apoyar realizacion analisis brechas requerimientos negocios software
3515,4,44142392,consultor siebel,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima años alineada implementacion herramientas siebel ingles nivel avanzado deseable experiencia siebel crm java sql modeling realizar actividades diseño aplicaciones ej escribir diseños funcionales dar soporte realizacion analisis brechas requerimientos negocios software dar soporte definicion arquitectura integracion modelo datos crear requerimientos funcionales diseño aplicaciones
3516,4,44142393,manager siebel,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,
3517,6,44142394,manager pmo,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracioncertificacion pmp diplomado gestion direccion proyectos experiencia minima gerente jefe pmo preferencia conocimientos banca deseable trabajando servicios tarjeta credito conocimiento ms project ingles nivel intermedio avanzado funciones elaboracion control plan trabajo cronograma actividades presentacion inicial proyecto asi documentacion actas reunion informes requeridos coordinacion gestion recursos asignados base actividades programadas,
3518,1,44142395,programacion siebel,invitamos sumarte organizacion ofrece mayores desafios mejores oportunidades mas satisfaccion accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,encontramos busqueda programacion siebel requisitos tecnicos egresados carrera ing sistemas software informatica experiencia minima año realizando modelacion datos scripting integraciones sistemas conocimiento herramientas base datos oracle sql server html javascript oracle services bus conocimiento ingles nivel basico ofimatica nivel avanzado requisitos personales buen nivel comunicacion gusto trabajar equipo orientacion resultados compromiso responsabilidad interes aprender nueva herramienta programacion requerida mercado laboral ti interes formar parte firma global ti
3519,1,44142396,programador oracle siebel,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion experiencia minima año desarrollo sistemas javascriptvbscript programacion orientada objetos conocimiento experiencia base datos herramientas integracion mqseries oracle service bus xml,
3520,1,44142397,trainee programacion siebel,invitamos sumarte organizacion ofrece mayores desafios mejores oportunidades mas satisfaccion accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima meses realizando modelacion datos scripting integraciones sistemas conocimiento herramientas base datos oracle sql server html javascript oracle services bus conocimiento ingles nivel basico ofimatica nivel avanzado requisitos personales buen nivel comunicacion gusto trabajar equipo orientacion resultados compromiso responsabilidad interes aprender nueva herramienta programacion requerida mercado laboral ti interes formar parte firma global ti
3521,6,44142402,practicas marketing comercial negocios,actualizacion base datos clientes busqueda contacto inicial nuevos clientes crecimiento cartera clientes brindar informacion productos clientes telemarketing comercial negocios negociacion cierre ventas clientes seguimiento operacion venta elaborar propuestas atender negociaciones mantener comunicacion estable periodica clientes elaborar informes resultados gestion encuesta telefonicas clientes investigacion mercados estudio competencia plan marketing negocios gestion mejora procesos servicios estrategias publicidad promocion aportacion ideas oportunidades negocios desarrollo estrategias planes crecimiento empresa apoyo desarrollo informacion web marketing digital labores administrativas basicas,indispensable experiencia laboral competencias excelente capacidad comunicacion capacidad persuasion negociacion alto nivel servicio cliente capacidad adaptacion aprendizaje rapido ofrece practicas certificadas remuneracion acuerdo calificacion oportunidad desarrollo profesional excelente ambiente trabajo programa capacitacion
3522,6,44142407,practicante soluciones fijo movil,analisis gestion despacho reclamos gestion control seguimiento documentos administrativos elaboracion informes indicadores coordinacion areas gestion,
3523,4,44142417,analista programador,participar analisis desarrollo implementacion seguimiento proyectos desarrollo aplicaciones cuales sido asignado fin asegurar calidad soluciones desarrollo correcto funcionamiento sistemas asegurar calidad soluciones desarrollo asegurar correcto funcionamiento sistemas,experiencia mayor años analista programador sistemas manejo uso forms reports minimo años empresas servicios industriales conocimientos metodologia uml analisis diseño lenguaje programacion oracle forms reports metodologia rup lenguaje programacion oracle forms reports g
3524,4,44142423,jefe proyecto,descripcion puesto dirigir controlar ejecucion proyectos cargo manera exitosa segun requerimientos cliente dentro presupuesto recursos plazos calidad establecidos,preferencia maestria diplomado gestion proyectos modalidad contrato planilla experiencia profesional preferencia años experiencia laboral años jefe proyectos deseable proyectos grandes banca conocimientos informaticos metodologias desarrollo cmmi scram pmi conocimiento pmbok dominio avanzado project conocimientos basicos java net cursos certificaciones diplomado gestion proyectos certificacion pmp ingles idioma ingles avanzado lectura medio escritura comunicacion oral ofrece linea carrera ser parte empresa franco crecimiento soluciones instaladas latinoamerica unidos mas paises ingreso planilla beneficios ley primer dia eps cubierta vales sodexo alimenticio monto horario lunes viernes pm capacitacion constante lineas productos soluciones ofrece empresa
3525,3,44142430,practicante profesional ti sistemas,apoyo administracion erp sap b soporte manejo sql server apoyo manejo google apps correo site apoyo administracion mantenimiento servidores windows directorio activo dns dhcp file server administracion red internet vpn telefonia ip administracion firewall administracion equipos comunicacion switches ap monitoreo red cableado estructurado mantenimiento correctivo preventivo equipos instalacion pc laptops,conocimiento elaboracion ejecucion proyectos ti deseable conocimiento itil
3526,4,44142442,analista senior inteligencia negocios,cliente empresa servicios financieros traves mas agencias logrado posicionarse mercado estadounidense europeo encargado busqueda seleccion mejor talento profesional posicion analista senior inteligencia negocios funciones utilizar herramientas desarrollo aplicaciones sumado habilidades comerciales tecnicas diseñar desarrollar implementar mantener funcionalidad presentacion informes aplicaciones unidades negocio realizar analisis viabilidad proyectos alcance priorizar entregables ademas asesorar propuesta alternativas estrategias proyecto clientes ser nexo equipo unidad negocio todas fases desarrollo definicion producto implementacion finalidad asegurar datos recolectados procesados acorde necesidades negocio gestionar apoyar recoleccion datos proporcionan insight standard aspectos tecnologicos datos empresariales sistemas relacionados identificar fuentes datos clave datos agregados traves lineas negocio regiones presentacion informacion critica gestiona integracion riesgo datos centrado componentes relacionados tecnologia sistemas detras datos combinar conocimiento empresa quiere conocimiento construyen utilizan sistemas diseño tendencias emergentes impulsar mejora continua inteligencia empresarial mediante incorporacion posterior proyecto aprendizaje experiencia mediante aplicacion mejores practicas soluciones software asociarse ciencias miembros equipo toma decisiones planificar soluciones datos extraccion datos seguimiento asi supervisar rendimiento modelo predictivo modelos desarrollados interna externamente,requisitos licenciado ingenieria sistemas ingenieria industrial economia indispensable experiencia mayor años puesto lider proyecto administrador base datos areas inteligencia negocios inteligencia comercial preferencia haber laborado empresas sector financiero agroindustrial retail metalmecanico consumo masivo aseguradoras especializacion inteligencia negocios gestion proyectos analisis datos planeamiento estrategico investigacion mercado econometria indispensable experiencia mayor años trabajando programa sql sql nivel avanzado conocimientos deseables herramientas etl data warehouse pentaho tableau indispensable ingles nivel avanzado negociable
3527,4,44142443,analista inteligencia negocios,cliente empresa servicios financieros traves mas agencias logrado posicionarse mercado estadounidense europeo encargado busqueda seleccion mejor talento profesional posicion analista inteligencia negocios funciones adquirir conocimientos multiples bases datos utilizadas organizacion perspectiva empresarial tecnica utilizar variedad herramientas analisis desarrollo aplicaciones diseñar desarrollar implementar mantener nueva funcionalidad informes aplicaciones analiticas traves diversas unidades negocio apoyar socios negocio desarrollar mantener brindar soporte informes dashboards scorecards mediante herramientas bi tableau pentaho actuar facilitador dueños negocio arquitectura infraestructura ti desarrolladores bi asegurar datos recogidos procesados mejorar entrega aplicaciones analisis forma rapida precisa superando expectativas cliente ser usuario estrategico plataforma inteligencia negocios brindando soporte modelos datos identificar proponer proactivamente mejoras otorgar valor agregado organizacion contribuir decisiones respecto desarrollo crecimiento area desarrollar mantener procesos sistemicos repetibles,requisitos bachiller ingenieria sistemas ingenieria industrial indispensable experiencia años puesto developer programador areas inteligencia negocios inteligencia comercial preferencia haber laborado empresas sector financiero agroindustrial retail metalmecanico consumo masivo aseguradoras especializacion inteligencia negocios analisis datos planeamiento estrategico investigacion mercado indispensable experiencia mayor años trabajando programa sql sql conocimientos deseables sas spss stata pentaho tableau deseable haber trabajado tecnologias open source indispensable ingles nivel intermedio negociable deseable pertenecer alguna comunidad tecnologia tener blog ser apasionado tecnologia
3528,1,44142453,software,analisis diseño programacion software,dos años experiencia net experiencia trabajando mvc experiencia dominio sql server
3529,2,44142454,desarrollor sistemas java,diseño desarrollo soluciones java operadores redes moviles participar equipos multidisciplinarios definir arquitectura soluciones multiples proyectos compañia reuniones analisis requerimientos diseño planificacion desarrollo,manejo java nivel avanzado manejo redes hardware cc conocimientos multithreating concurrency patrones diseño experiencia mayor años realizando funciones similares
3530,4,44142475,coordinador educativo ingenieria,gestiona estrategias desarrollo capacitacion equipo docente coordina evaluacion permanente docentes segun requerimientos curriculo actua puente comunicacion gerencia gestion desarrollo humano vicerrectorado academico participa actividades capacitacion universidad ejerce docencia cursos especialidad implementa estructura organica area academica asegurando funcionalidad modelo educativo universidad define funciones staff area propone modificaciones reglamentarias normas academicas coordinacion vice rectorado academico participa reuniones academicas promueve imagen universidad stakeholders sectores profesionales influencia prospecta oportunidades convenios academicos transmite mismos area convenios,minimo años experiencia profesional contar minimo años experiencia docente universitario indispensable
3531,1,44142479,programador java,empresa brinda servicios consultoria motivos crecimiento necesitamos incorporar staff colaboradores programador indispensable manejo siguientes herramientas lenguaje programacion javaee java enterprise edition motor base datos oracle g oracle g funciones procedimientos triggers framework desarrollo struts struts jsf framework javascript jquery javascript nativo ajax persistencia datos jdbc jpa hibernate ibatis reportedores ireport herramientas trabajo eclipse programacion sqldeveloper,estudiante ultimos ciclos recien egresados ingenieria sistemas informatica experiencia desarrollo aplicaciones web basadas java beneficios ingreso planilla primer dia beneficios ley sueldo acorde mercado oportunidad participar proyectos ti grato ambiente laboral condiciones trabajo lunes viernes pm sabados mediodia distrito santiago surco considerara iniciativa ganas aprender
3532,6,44142485,document control,consorcio integrado grandes empresas nacionales extranjeras conformado desarrollo ejecucion mega proyecto sector transporte confiado busqueda seleccion joven profesional cubrir posicion document control perfil orienta profesional carrera ingenieria industrial afines especializacion interpretacion norma iso experiencia años posiciones similares implementando sistemas gestion documentaria deseablemente empresas documentacion relacionada concesiones requiere conocimiento software relacionados tales opcm aconex u indispensable contar nivel avanzado idioma ingles ms office enfasis excel posicion reporta contract manager coordina externamente contratistas ositran mtc funciones responsabilidades organizara documentacion tecnica administrativa emitida ositran entidades gubernamentales sera responsable emision oportuna documentos respetando plazos establecen entidades estara cargo ingreso registro distribucion documentos relacionados empresa contratistas elaborara reportes diarios status documentacion recibida emitida organizara mantendra archivo general toda informacion garantizando trazabilidad mismo elaborara procedimientos diagramas flujos gestion documentaria implementara sistema gestion documentaria ofrece atractiva remuneracion planilla beneficios seguro vida ley eps grato ambiente trabajo modernas oficinas ubicadas san isidro asi desarrollo profesional posibilidad pertenecer importante consorcio,especializacion interpretacion norma iso experiencia años posiciones similares implementando sistemas gestion documentaria
3533,6,44142490,encargado preventa,realizar visitas clientes finalidad descubrir oportunidades levantar informacion plantear soluciones basadas tecnologia integrar productos unidades negocio preparar propuestas sustentarlas cliente forma negocio tecnicas acuerdo perfil personal cliente realizar capacitacion soluciones fuerza ventas puedan detectar oportunidades unidad tener preparacion conversarlo cliente tener mantener certificaciones vigentes mantener niveles partner mantener conocimiento menos fabricantes competencia competencias realizar presentaciones clientes eventos organizados empresa,años soporte hardware cargos relacionados mercado infraestructura tecnologica
3534,5,44142503,practicante telecomunicaciones,cumplimiento servicios campo ordenes trabajo ejecucion mantenimiento preventivo ejecucion mantenimiento correctivo profesional liderazgo experiencia conocimiento enlaces microondas enlaces satelite disponibilidad trabajar rotacion horarios flexibles acuerdo necesidad conocimiento experiencia operacion mantenimiento,disponibilidad inmediata residir lima
